order_id,order_date,customer_name,gender,city,product_name,product_category,price,quantity,payment_mode,rating,revenue,platform,month
AMZ000606,2023-07-02,Biju Raman,Male,Mumbai,Debitis Saepe,Home & Kitchen,34751,2,Net Banking,3,69502,Amazon,7
AMZ000607,2023-12-31,Bhamini Divan,Male,Mumbai,Laudantium Repudiandae,Books,2677,5,Credit Card,3,13385,Amazon,12
AMZ000608,2023-04-11,Aarna Gour,Female,Mumbai,Quis Similique,Electronics,22505,4,Credit Card,4,90020,Amazon,4
AMZ000609,2023-12-14,Saanvi Dayal,Female,Chennai,Numquam Sit,Home & Kitchen,12667,4,Credit Card,4,50668,Amazon,12
AMZ000610,2023-06-13,Keya Shenoy,Female,Chennai,Suscipit Modi,Fashion,43052,1,Debit Card,1,43052,Amazon,6
AMZ000611,2023-05-20,Ishita Sarkar,Female,Chennai,Eos Magnam,Home & Kitchen,5256,1,Credit Card,5,5256,Amazon,5
AMZ000612,2023-03-30,Miraan Sandal,Male,Mumbai,Impedit Quod,Home & Kitchen,7920,2,Net Banking,5,15840,Amazon,3
AMZ000613,2023-08-31,Chirag Wason,Male,Delhi,Tempora Eos,Beauty,26677,2,Net Banking,5,53354,Amazon,8
AMZ000614,2023-07-07,Yasmin Subramaniam,Male,Delhi,Pariatur Sunt,Electronics,6755,4,Net Banking,3,27020,Amazon,7
AMZ000615,2023-12-16,Rasha Rao,Male,Pune,Est In,Electronics,34839,3,Cash on Delivery,5,104517,Amazon,12
AMZ000616,2023-09-13,Amani Trivedi,Male,Pune,Eveniet Quas,Books,32598,4,UPI,3,130392,Amazon,9
AMZ000617,2023-08-07,Saanvi Grover,Male,Delhi,Earum Quo,Fashion,33170,3,Net Banking,2,99510,Amazon,8
AMZ000618,2023-01-08,Rasha Divan,Female,Bangalore,Quam Placeat,Electronics,48597,1,Debit Card,1,48597,Amazon,1
AMZ000619,2023-08-15,Nirvi De,Female,Pune,Rerum Voluptates,Beauty,17920,1,UPI,2,17920,Amazon,8
AMZ000620,2023-12-18,Rati Butala,Male,Delhi,In Quasi,Home & Kitchen,48295,4,UPI,2,193180,Amazon,12
AMZ000621,2023-10-08,Badal Banik,Female,Pune,Deleniti Numquam,Sports,20854,3,Credit Card,4,62562,Amazon,10
AMZ000622,2023-05-28,Hunar Gupta,Male,Hyderabad,Odit Nihil,Sports,45792,4,UPI,1,183168,Amazon,5
AMZ000623,2023-02-04,Divyansh Apte,Male,Pune,Dolorum Blanditiis,Fashion,12650,1,UPI,4,12650,Amazon,2
AMZ000624,2023-04-26,Saira Khare,Female,Mumbai,Officia Dolore,Fashion,38998,3,UPI,3,116994,Amazon,4
AMZ000625,2023-01-10,Rati Lal,Female,Delhi,Enim Culpa,Fashion,8943,5,Debit Card,4,44715,Amazon,1
AMZ000626,2023-01-16,Alisha Swamy,Female,Kolkata,Vero Est,Fashion,15877,5,UPI,1,79385,Amazon,1
AMZ000627,2023-08-17,Sara Mall,Male,Delhi,Labore Harum,Books,10399,3,Debit Card,5,31197,Amazon,8
AMZ000628,2023-06-01,Sana Bahri,Female,Delhi,Deleniti Distinctio,Sports,2438,4,Credit Card,2,9752,Amazon,6
AMZ000629,2023-03-21,Jayant Lata,Female,Kolkata,Magni Quo,Books,10565,3,UPI,5,31695,Amazon,3
AMZ000630,2023-10-03,Shalv Tella,Female,Hyderabad,Aperiam Suscipit,Electronics,27035,2,UPI,2,54070,Amazon,10
AMZ000631,2023-02-09,Samarth Sampath,Male,Pune,Autem Dolorem,Beauty,33040,3,Cash on Delivery,3,99120,Amazon,2
AMZ000632,2023-01-31,Mahika Bobal,Female,Mumbai,Repudiandae Velit,Books,49694,1,Debit Card,5,49694,Amazon,1
AMZ000633,2023-09-02,Ryan Sachdeva,Female,Pune,Eum Facilis,Electronics,43457,5,Debit Card,3,217285,Amazon,9
AMZ000634,2023-01-16,Advik Yadav,Male,Mumbai,Corrupti Incidunt,Sports,28659,4,Cash on Delivery,5,114636,Amazon,1
AMZ000635,2023-09-05,Anaya Chowdhury,Female,Chennai,Aliquam Minima,Electronics,31982,4,UPI,4,127928,Amazon,9
AMZ000636,2023-05-20,Baiju Mahajan,Male,Chennai,Porro Animi,Books,22836,2,Debit Card,1,45672,Amazon,5
AMZ000637,2023-10-03,Hunar Korpal,Female,Hyderabad,Rem Dolorum,Electronics,1730,1,Net Banking,4,1730,Amazon,10
AMZ000638,2023-06-22,Tiya Lad,Female,Delhi,Possimus Ea,Sports,37260,2,Credit Card,1,74520,Amazon,6
AMZ000639,2023-05-27,Divij Iyengar,Female,Delhi,Perferendis Eveniet,Sports,19617,3,UPI,4,58851,Amazon,5
AMZ000640,2023-11-08,Indrans Baria,Male,Kolkata,Sunt Alias,Electronics,33535,1,UPI,4,33535,Amazon,11
AMZ000641,2023-07-05,Pihu Tata,Male,Hyderabad,Commodi Fuga,Beauty,38051,1,Net Banking,2,38051,Amazon,7
AMZ000642,2023-07-27,Heer Saini,Male,Chennai,Reiciendis Voluptates,Books,25766,4,Credit Card,2,103064,Amazon,7
AMZ000643,2023-12-04,Damini Konda,Male,Kolkata,Atque Maiores,Beauty,48286,3,Credit Card,4,144858,Amazon,12
AMZ000644,2023-09-10,Anahi Ravi,Male,Delhi,Eum Veritatis,Books,5149,5,UPI,5,25745,Amazon,9
AMZ000645,2023-04-27,Dishani Venkatesh,Female,Kolkata,Nesciunt Iusto,Electronics,40328,4,Cash on Delivery,3,161312,Amazon,4
AMZ000646,2023-04-04,Ahana  Sangha,Male,Chennai,Quisquam Sint,Beauty,45743,5,Credit Card,3,228715,Amazon,4
AMZ000647,2023-09-16,Taran Subramaniam,Female,Delhi,Vero Placeat,Home & Kitchen,49923,4,Cash on Delivery,1,199692,Amazon,9
AMZ000648,2023-09-09,Nayantara Sood,Female,Mumbai,Magnam Quaerat,Beauty,23942,1,Cash on Delivery,1,23942,Amazon,9
AMZ000649,2023-05-02,Myra Batta,Female,Hyderabad,Iste Labore,Books,10874,2,UPI,2,21748,Amazon,5
AMZ000650,2023-09-23,Priyansh Gupta,Male,Hyderabad,Enim Magnam,Sports,47116,5,Net Banking,4,235580,Amazon,9
AMZ000651,2023-02-09,Vritika Ganesh,Male,Bangalore,Eligendi Sint,Fashion,13205,2,Cash on Delivery,4,26410,Amazon,2
AMZ000652,2023-12-29,Divyansh Setty,Male,Hyderabad,Dolore Enim,Fashion,30033,5,Cash on Delivery,1,150165,Amazon,12
AMZ000653,2023-04-28,Fateh Wadhwa,Male,Hyderabad,Adipisci Tempore,Beauty,2889,1,Credit Card,1,2889,Amazon,4
AMZ000654,2023-05-30,Aarav Rama,Female,Hyderabad,Doloremque Quidem,Beauty,20013,3,Net Banking,5,60039,Amazon,5
AMZ000655,2023-05-10,Vardaniya Choudhary,Female,Delhi,Explicabo Dignissimos,Electronics,2924,5,Credit Card,3,14620,Amazon,5
AMZ000656,2023-03-24,Zain Dada,Male,Mumbai,Dolores Hic,Beauty,40560,2,Net Banking,3,81120,Amazon,3
AMZ000657,2023-10-24,Bhavin Srinivas,Male,Bangalore,Enim Assumenda,Fashion,15178,1,Debit Card,4,15178,Amazon,10
AMZ000658,2023-05-20,Yuvraj  Kohli,Male,Hyderabad,Voluptatem Recusandae,Books,13289,1,Credit Card,5,13289,Amazon,5
AMZ000659,2023-07-10,Vaibhav Ganesh,Female,Kolkata,Soluta Corporis,Books,34662,3,Credit Card,4,103986,Amazon,7
AMZ000660,2023-06-07,Manikya Borde,Female,Hyderabad,Eos Dolorum,Sports,25223,4,Debit Card,5,100892,Amazon,6
AMZ000661,2023-09-09,Siya Datta,Male,Hyderabad,Voluptate Cumque,Books,4290,5,Cash on Delivery,2,21450,Amazon,9
AMZ000662,2023-11-25,Samarth Garde,Female,Hyderabad,Omnis Non,Electronics,2908,5,Credit Card,3,14540,Amazon,11
AMZ000663,2023-12-11,Ivan Khosla,Male,Hyderabad,Expedita Asperiores,Sports,32849,3,UPI,2,98547,Amazon,12
AMZ000664,2023-12-03,Zeeshan Kuruvilla,Male,Delhi,Vitae Explicabo,Books,26617,2,Credit Card,1,53234,Amazon,12
AMZ000665,2023-05-25,Heer Bath,Female,Kolkata,Ut Culpa,Fashion,11919,4,Debit Card,2,47676,Amazon,5
AMZ000666,2023-07-08,Inaaya  Sahni,Female,Mumbai,Dolore Exercitationem,Fashion,44224,4,Cash on Delivery,4,176896,Amazon,7
AMZ000667,2023-05-23,Neysa Char,Female,Hyderabad,Error Natus,Beauty,25903,3,Credit Card,1,77709,Amazon,5
AMZ000668,2023-11-04,Hridaan Agate,Male,Hyderabad,Ab Autem,Fashion,18584,5,UPI,3,92920,Amazon,11
AMZ000669,2023-05-21,Nirvi Wable,Male,Chennai,Accusantium Odit,Fashion,19867,5,Credit Card,4,99335,Amazon,5
AMZ000670,2023-05-23,Nirvi Barad,Female,Pune,Voluptate Dolorem,Books,25907,4,Cash on Delivery,3,103628,Amazon,5
AMZ000671,2023-02-11,Charvi Tak,Female,Delhi,Illo Facere,Sports,29834,5,Cash on Delivery,1,149170,Amazon,2
AMZ000672,2023-09-17,Zoya Raj,Male,Hyderabad,Suscipit Reprehenderit,Fashion,13198,3,Credit Card,2,39594,Amazon,9
AMZ000673,2023-12-21,Prisha Kannan,Male,Pune,Quia Sapiente,Electronics,11000,3,Credit Card,2,33000,Amazon,12
AMZ000674,2023-05-01,Neelofar Chauhan,Male,Mumbai,Reprehenderit Omnis,Fashion,38330,3,Debit Card,4,114990,Amazon,5
AMZ000675,2023-03-07,Yashvi Choudhury,Male,Pune,Laboriosam Illum,Fashion,13252,5,UPI,3,66260,Amazon,3
AMZ000676,2023-02-18,Mamooty Sampath,Female,Delhi,Iure Animi,Books,33001,4,Cash on Delivery,2,132004,Amazon,2
AMZ000677,2023-10-24,Aradhya Lal,Male,Hyderabad,Praesentium A,Fashion,28333,3,Debit Card,5,84999,Amazon,10
AMZ000678,2023-05-27,Aayush Manne,Male,Hyderabad,Reprehenderit Est,Beauty,36331,1,Credit Card,3,36331,Amazon,5
AMZ000679,2023-09-15,Vedika Dora,Female,Mumbai,Cupiditate Ducimus,Beauty,19891,1,UPI,2,19891,Amazon,9
AMZ000680,2023-05-17,Devansh Jani,Female,Chennai,Nam Commodi,Sports,45393,1,Credit Card,5,45393,Amazon,5
AMZ000681,2023-07-21,Tarini Wable,Male,Hyderabad,Hic Similique,Fashion,18950,4,Credit Card,5,75800,Amazon,7
AMZ000682,2023-02-14,Yakshit Atwal,Male,Kolkata,Nulla Fugit,Home & Kitchen,35859,2,Net Banking,2,71718,Amazon,2
AMZ000683,2023-12-08,Amira Dhingra,Male,Bangalore,Optio Cumque,Beauty,29895,4,Debit Card,1,119580,Amazon,12
AMZ000684,2023-12-05,Ishaan Sane,Female,Bangalore,Omnis Excepturi,Home & Kitchen,33182,2,Cash on Delivery,1,66364,Amazon,12
AMZ000685,2023-07-01,Bhamini Wadhwa,Female,Kolkata,Illo Sint,Books,28584,2,UPI,1,57168,Amazon,7
AMZ000686,2023-12-30,Rasha Bandi,Male,Mumbai,Similique Debitis,Books,4133,5,Credit Card,3,20665,Amazon,12
AMZ000687,2023-06-29,Pranay Rao,Female,Pune,Quam Accusantium,Electronics,46892,5,UPI,5,234460,Amazon,6
AMZ000688,2023-12-31,Inaaya  Balan,Male,Hyderabad,Et Facilis,Books,756,2,UPI,4,1512,Amazon,12
AMZ000689,2023-05-03,Misha Bava,Female,Pune,Facilis Reprehenderit,Sports,43927,1,Cash on Delivery,2,43927,Amazon,5
AMZ000690,2023-06-12,Kimaya Thakkar,Male,Hyderabad,Ullam Minus,Home & Kitchen,12391,5,Debit Card,1,61955,Amazon,6
AMZ000691,2023-01-03,Misha Kara,Female,Mumbai,Necessitatibus Unde,Fashion,17592,2,Debit Card,4,35184,Amazon,1
AMZ000692,2023-04-21,Dhanuk Ahluwalia,Female,Bangalore,Perspiciatis Mollitia,Books,6781,2,Credit Card,4,13562,Amazon,4
AMZ000693,2023-10-12,Ishita Agrawal,Male,Bangalore,Assumenda Incidunt,Beauty,26351,5,Credit Card,2,131755,Amazon,10
AMZ000694,2023-12-01,Mamooty Wagle,Male,Delhi,Modi Similique,Books,32314,5,Credit Card,4,161570,Amazon,12
AMZ000695,2023-01-26,Arhaan Jhaveri,Female,Mumbai,Quod Tempore,Beauty,28415,2,UPI,2,56830,Amazon,1
AMZ000696,2023-01-01,Kaira Chopra,Male,Hyderabad,Ut Id,Books,8435,5,Debit Card,3,42175,Amazon,1
AMZ000697,2023-08-25,Ahana  Gala,Female,Hyderabad,Repellendus Dignissimos,Home & Kitchen,34720,5,Debit Card,1,173600,Amazon,8
AMZ000698,2023-10-13,Amira Dhingra,Male,Mumbai,Quisquam Corporis,Fashion,26601,1,Credit Card,4,26601,Amazon,10
AMZ000699,2023-09-26,Mannat Ramaswamy,Female,Bangalore,Praesentium Dolorum,Fashion,9116,2,Debit Card,4,18232,Amazon,9
AMZ000700,2023-10-09,Nirvi Din,Male,Kolkata,Dolorum Officia,Home & Kitchen,22477,1,Cash on Delivery,4,22477,Amazon,10
AMZ000701,2023-11-23,Diya Ahuja,Male,Delhi,Nemo Necessitatibus,Home & Kitchen,45901,1,Debit Card,5,45901,Amazon,11
AMZ000702,2023-06-19,Dhanush Kuruvilla,Female,Bangalore,Totam Quidem,Fashion,735,4,Credit Card,5,2940,Amazon,6
AMZ000703,2023-01-05,Mohanlal Andra,Male,Bangalore,Beatae Mollitia,Home & Kitchen,37798,5,Cash on Delivery,1,188990,Amazon,1
AMZ000704,2023-05-08,Vaibhav Krishna,Male,Chennai,Aliquam Officiis,Books,27427,4,Cash on Delivery,1,109708,Amazon,5
AMZ000705,2023-11-03,Anaya Bava,Female,Pune,Architecto Corrupti,Books,35222,3,Credit Card,2,105666,Amazon,11
AMZ000706,2023-06-19,Jayan Buch,Female,Delhi,Alias Commodi,Home & Kitchen,25358,2,Credit Card,5,50716,Amazon,6
AMZ000707,2023-08-12,Neelofar Khanna,Female,Bangalore,Quidem Modi,Sports,46934,3,Credit Card,5,140802,Amazon,8
AMZ000708,2023-09-01,Shalv Singhal,Male,Delhi,Eum Eos,Books,39088,4,UPI,2,156352,Amazon,9
AMZ000709,2023-02-23,Manikya Dash,Male,Pune,Tempora Suscipit,Electronics,9896,2,Cash on Delivery,3,19792,Amazon,2
AMZ000710,2023-11-27,Kanav Dhawan,Male,Pune,Perferendis Reiciendis,Beauty,3844,1,Debit Card,5,3844,Amazon,11
AMZ000711,2023-10-02,Dhanuk Trivedi,Female,Pune,Itaque Tempora,Fashion,49439,5,Debit Card,1,247195,Amazon,10
AMZ000712,2023-02-15,Purab Kakar,Female,Hyderabad,Sed Iure,Fashion,19207,5,Debit Card,2,96035,Amazon,2
AMZ000713,2023-08-23,Neysa Andra,Female,Delhi,Distinctio Quam,Books,9859,3,UPI,2,29577,Amazon,8
AMZ000714,2023-04-13,Uthkarsh Sangha,Male,Hyderabad,Minus Id,Fashion,30689,3,Debit Card,5,92067,Amazon,4
AMZ000715,2023-11-03,Aniruddh Dhillon,Female,Chennai,Molestias Distinctio,Fashion,5013,2,UPI,5,10026,Amazon,11
AMZ000716,2023-10-15,Ahana  Bhatnagar,Female,Hyderabad,Error Odit,Beauty,22845,5,Debit Card,5,114225,Amazon,10
AMZ000717,2023-10-31,Hansh Reddy,Male,Hyderabad,Optio Aliquid,Books,28066,1,Net Banking,4,28066,Amazon,10
AMZ000718,2023-10-06,Samaira Sem,Female,Bangalore,Nemo Iste,Books,18140,3,Debit Card,4,54420,Amazon,10
AMZ000719,2023-06-06,Kashvi Koshy,Male,Pune,Nostrum Eaque,Fashion,25230,3,Net Banking,3,75690,Amazon,6
AMZ000720,2023-09-23,Nakul Ramaswamy,Male,Chennai,Culpa Saepe,Home & Kitchen,5449,5,Credit Card,2,27245,Amazon,9
AMZ000721,2023-10-15,Advik Kapadia,Male,Pune,Quam Praesentium,Sports,12746,5,UPI,3,63730,Amazon,10
AMZ000722,2023-09-12,Aaryahi D’Alia,Female,Mumbai,Quasi Odio,Electronics,7025,4,Cash on Delivery,4,28100,Amazon,9
AMZ000723,2023-06-18,Yasmin Sekhon,Male,Bangalore,Reiciendis Dolorum,Books,27516,3,UPI,3,82548,Amazon,6
AMZ000724,2023-03-09,Zara Dalal,Female,Hyderabad,Dolor Eius,Sports,562,2,Cash on Delivery,3,1124,Amazon,3
AMZ000725,2023-10-02,Samar Chada,Male,Delhi,Impedit Occaecati,Fashion,18962,2,UPI,3,37924,Amazon,10
AMZ000726,2023-06-13,Pranay Bhardwaj,Male,Kolkata,Quis Inventore,Beauty,26881,4,UPI,4,107524,Amazon,6
AMZ000727,2023-07-27,Nirvi Edwin,Female,Mumbai,Quo Sequi,Books,42672,1,Cash on Delivery,3,42672,Amazon,7
AMZ000728,2023-05-25,Nirvaan Choudhry,Female,Bangalore,Unde Fugiat,Beauty,39045,4,Net Banking,3,156180,Amazon,5
AMZ000729,2023-12-29,Mannat Sampath,Male,Chennai,Quisquam Est,Home & Kitchen,28675,4,Debit Card,3,114700,Amazon,12
AMZ000730,2023-09-02,Kimaya Yohannan,Female,Hyderabad,Sequi Veniam,Sports,14580,2,Net Banking,1,29160,Amazon,9
AMZ000731,2023-11-01,Arhaan Gala,Female,Chennai,Tenetur Sed,Fashion,40637,4,Debit Card,1,162548,Amazon,11
AMZ000732,2023-02-06,Pari Sagar,Female,Mumbai,Dolorem Laudantium,Sports,46633,3,Debit Card,4,139899,Amazon,2
AMZ000733,2023-03-29,Jivin Brahmbhatt,Male,Kolkata,Quam Maxime,Electronics,8406,1,Credit Card,2,8406,Amazon,3
AMZ000734,2023-09-18,Hansh Kanda,Female,Hyderabad,Quaerat Dolorem,Fashion,34661,2,UPI,4,69322,Amazon,9
AMZ000735,2023-12-08,Taran Vyas,Female,Kolkata,Architecto Voluptates,Home & Kitchen,9344,1,Credit Card,2,9344,Amazon,12
AMZ000736,2023-02-28,Tushar Bose,Male,Bangalore,Quia Repudiandae,Home & Kitchen,30553,3,Cash on Delivery,1,91659,Amazon,2
AMZ000737,2023-01-25,Farhan Chacko,Male,Kolkata,Quidem Fuga,Fashion,5003,2,UPI,2,10006,Amazon,1
AMZ000738,2023-08-11,Trisha Bora,Female,Pune,Voluptates Natus,Electronics,1409,1,UPI,5,1409,Amazon,8
AMZ000739,2023-10-06,Uthkarsh Vasa,Male,Kolkata,Doloribus Esse,Electronics,44292,1,Cash on Delivery,3,44292,Amazon,10
AMZ000740,2023-02-16,Amira Vala,Female,Delhi,Dolor Aut,Sports,12760,3,Cash on Delivery,4,38280,Amazon,2
AMZ000741,2023-12-25,Yuvaan Krish,Male,Delhi,Atque Facere,Electronics,43395,4,Cash on Delivery,5,173580,Amazon,12
AMZ000742,2023-12-21,Nitya Wali,Male,Kolkata,Ipsam Maiores,Electronics,5980,5,Debit Card,4,29900,Amazon,12
AMZ000743,2023-11-08,Seher Kalita,Female,Bangalore,Repellat Vitae,Books,44932,2,Cash on Delivery,3,89864,Amazon,11
AMZ000744,2023-09-13,Zoya Kalla,Female,Pune,Excepturi Quae,Sports,34351,2,Cash on Delivery,2,68702,Amazon,9
AMZ000745,2023-06-02,Fateh Seshadri,Female,Hyderabad,Quas Labore,Sports,47425,1,Debit Card,2,47425,Amazon,6
AMZ000746,2023-08-06,Nirvi Guha,Female,Pune,Nisi Culpa,Beauty,22753,5,Credit Card,2,113765,Amazon,8
AMZ000747,2023-08-01,Shayak Dhillon,Male,Kolkata,Earum Deleniti,Electronics,23771,1,Credit Card,4,23771,Amazon,8
AMZ000748,2023-08-15,Mehul Bhat,Male,Hyderabad,Doloribus Deserunt,Fashion,334,3,Debit Card,5,1002,Amazon,8
AMZ000749,2023-08-20,Jayan Banerjee,Male,Kolkata,Labore Recusandae,Books,9689,5,Debit Card,2,48445,Amazon,8
AMZ000750,2023-06-22,Armaan Hans,Female,Bangalore,Atque Exercitationem,Beauty,49315,3,Net Banking,1,147945,Amazon,6
AMZ000751,2023-11-14,Amani Sha,Female,Chennai,Labore Cum,Sports,43905,1,Cash on Delivery,4,43905,Amazon,11
AMZ000752,2023-05-20,Vidur Bhattacharyya,Female,Mumbai,Ducimus Explicabo,Home & Kitchen,5715,5,Debit Card,1,28575,Amazon,5
AMZ000753,2023-07-28,Divit Singhal,Male,Chennai,Nihil Minima,Beauty,49679,4,UPI,5,198716,Amazon,7
AMZ000754,2023-09-07,Lavanya Lata,Female,Bangalore,Illum Ea,Electronics,27868,5,Net Banking,4,139340,Amazon,9
AMZ000755,2023-08-30,Hrishita Kannan,Female,Pune,Odio Necessitatibus,Home & Kitchen,38113,3,Cash on Delivery,4,114339,Amazon,8
AMZ000756,2023-09-16,Divyansh Bal,Female,Mumbai,Quisquam Minima,Home & Kitchen,8743,4,Cash on Delivery,3,34972,Amazon,9
AMZ000757,2023-08-19,Onkar Ahuja,Male,Bangalore,Eveniet Explicabo,Home & Kitchen,26883,3,Credit Card,4,80649,Amazon,8
AMZ000758,2023-05-13,Trisha Chaudhari,Female,Hyderabad,Sunt Odio,Home & Kitchen,16854,5,Debit Card,4,84270,Amazon,5
AMZ000759,2023-12-17,Darshit Sama,Female,Chennai,Praesentium Excepturi,Home & Kitchen,30724,2,Net Banking,5,61448,Amazon,12
AMZ000760,2023-02-20,Onkar D’Alia,Male,Kolkata,In Vero,Beauty,12092,3,Cash on Delivery,5,36276,Amazon,2
AMZ000761,2023-06-02,Aarav Manda,Female,Hyderabad,Laudantium Blanditiis,Fashion,41397,5,Net Banking,4,206985,Amazon,6
AMZ000762,2023-09-12,Ritvik Mani,Male,Delhi,Deserunt Quasi,Electronics,17874,2,Debit Card,5,35748,Amazon,9
AMZ000763,2023-06-30,Rati Bose,Female,Mumbai,Optio Sunt,Beauty,25406,2,Debit Card,5,50812,Amazon,6
AMZ000764,2023-09-06,Sara Walla,Female,Bangalore,Repellendus Deleniti,Books,37853,4,UPI,3,151412,Amazon,9
AMZ000765,2023-11-06,Bhavin Shah,Female,Kolkata,Est Mollitia,Electronics,11300,3,UPI,2,33900,Amazon,11
AMZ000766,2023-01-13,Bhamini Shah,Female,Chennai,Est Exercitationem,Electronics,27291,3,Cash on Delivery,4,81873,Amazon,1
AMZ000767,2023-01-04,Ojas Kothari,Male,Delhi,Aperiam Magni,Sports,700,3,Net Banking,2,2100,Amazon,1
AMZ000768,2023-10-09,Hiran Sridhar,Male,Chennai,Libero Necessitatibus,Fashion,42027,5,Cash on Delivery,2,210135,Amazon,10
AMZ000769,2023-02-16,Ahana  Varma,Female,Mumbai,Est Pariatur,Books,45822,5,Credit Card,1,229110,Amazon,2
AMZ000770,2023-06-25,Madhup Hayre,Female,Delhi,Reprehenderit Corporis,Fashion,22564,3,Debit Card,4,67692,Amazon,6
AMZ000771,2023-05-05,Divyansh Halder,Female,Mumbai,Quam Maiores,Books,3709,2,Credit Card,5,7418,Amazon,5
AMZ000772,2023-04-07,Ela Kala,Male,Delhi,In Temporibus,Books,32797,3,Credit Card,2,98391,Amazon,4
AMZ000773,2023-06-19,Miraan Wable,Male,Chennai,Sint Voluptas,Fashion,13494,4,Debit Card,3,53976,Amazon,6
AMZ000774,2023-12-07,Pihu Barad,Male,Bangalore,Doloribus Eum,Electronics,38297,2,Debit Card,4,76594,Amazon,12
AMZ000775,2023-07-01,Hazel Rajagopalan,Female,Kolkata,Est Consectetur,Electronics,31844,1,Net Banking,4,31844,Amazon,7
AMZ000776,2023-08-12,Kiaan Sunder,Female,Chennai,Saepe Facilis,Sports,16637,3,Net Banking,2,49911,Amazon,8
AMZ000777,2023-09-20,Jivin Shere,Female,Kolkata,Similique Illum,Home & Kitchen,6188,3,UPI,2,18564,Amazon,9
AMZ000778,2023-06-23,Zaina Zacharia,Female,Pune,Dolorem Dicta,Fashion,32411,2,Net Banking,3,64822,Amazon,6
AMZ000779,2023-01-20,Amani Shere,Female,Chennai,Fuga Delectus,Beauty,13047,5,Cash on Delivery,2,65235,Amazon,1
AMZ000780,2023-11-04,Dhruv Banerjee,Female,Pune,Aliquam Minus,Fashion,20937,4,UPI,4,83748,Amazon,11
AMZ000781,2023-12-29,Divyansh Hans,Male,Kolkata,Occaecati Repudiandae,Fashion,49675,5,UPI,3,248375,Amazon,12
AMZ000782,2023-02-02,Damini Sankar,Male,Chennai,Neque Dolor,Books,49275,4,UPI,2,197100,Amazon,2
AMZ000783,2023-02-03,Tiya Desai,Male,Chennai,Tempore Eaque,Electronics,4139,1,UPI,1,4139,Amazon,2
AMZ000784,2023-04-29,Trisha Bhat,Female,Chennai,Quia Maiores,Home & Kitchen,3554,4,Net Banking,3,14216,Amazon,4
AMZ000785,2023-11-11,Miraya Dasgupta,Female,Kolkata,Dignissimos Totam,Books,34867,4,UPI,2,139468,Amazon,11
AMZ000786,2023-07-04,Trisha Krish,Male,Mumbai,Id Porro,Beauty,41256,1,Net Banking,5,41256,Amazon,7
AMZ000787,2023-02-20,Shaan Thakkar,Male,Mumbai,Sit Incidunt,Books,18426,3,Net Banking,4,55278,Amazon,2
AMZ000788,2023-05-07,Madhup Din,Male,Mumbai,Vitae Provident,Sports,22923,2,Debit Card,3,45846,Amazon,5
AMZ000789,2023-01-16,Rasha Grewal,Female,Hyderabad,Voluptatum Blanditiis,Electronics,40025,3,Net Banking,1,120075,Amazon,1
AMZ000790,2023-01-10,Nishith Bakshi,Female,Mumbai,Odit Cumque,Fashion,16368,5,Net Banking,2,81840,Amazon,1
AMZ000791,2023-01-12,Piya Roy,Female,Hyderabad,Esse Architecto,Sports,43780,4,UPI,4,175120,Amazon,1
AMZ000792,2023-07-30,Miraan Baral,Female,Mumbai,Exercitationem Aperiam,Beauty,3791,5,UPI,5,18955,Amazon,7
AMZ000793,2023-01-26,Taimur Badal,Female,Delhi,Vel Accusantium,Books,21924,4,Net Banking,4,87696,Amazon,1
AMZ000794,2023-12-11,Damini Iyengar,Male,Chennai,Nisi Error,Electronics,3421,4,Cash on Delivery,4,13684,Amazon,12
AMZ000795,2023-12-19,Shray Sibal,Female,Pune,Odio Quibusdam,Home & Kitchen,33790,5,UPI,4,168950,Amazon,12
AMZ000796,2023-11-23,Kimaya Barad,Female,Bangalore,Illum Officia,Books,1088,5,Debit Card,4,5440,Amazon,11
AMZ000797,2023-10-04,Keya Shanker,Female,Kolkata,Eveniet Iste,Home & Kitchen,44847,5,Net Banking,1,224235,Amazon,10
AMZ000798,2023-02-12,Fateh Reddy,Female,Mumbai,Error Beatae,Beauty,24030,3,Credit Card,5,72090,Amazon,2
AMZ000799,2023-12-30,Tara Sethi,Male,Bangalore,Natus Tenetur,Electronics,975,5,Net Banking,5,4875,Amazon,12
AMZ000800,2023-11-02,Jhanvi Solanki,Male,Hyderabad,Dignissimos Ex,Beauty,23890,4,Debit Card,1,95560,Amazon,11
AMZ000801,2023-03-23,Parinaaz Chadha,Female,Bangalore,Ex Odio,Beauty,5731,1,Debit Card,5,5731,Amazon,3
AMZ000802,2023-06-15,Navya Kar,Female,Hyderabad,Vitae Ut,Books,19815,1,Net Banking,3,19815,Amazon,6
AMZ000803,2023-09-27,Dhanuk Swamy,Female,Bangalore,Tempore Dicta,Home & Kitchen,29294,5,Net Banking,1,146470,Amazon,9
AMZ000804,2023-06-26,Urvi Saha,Male,Hyderabad,Quidem Ipsam,Sports,46504,5,Net Banking,1,232520,Amazon,6
AMZ000805,2023-01-30,Mishti Kamdar,Female,Bangalore,Repellat Ipsum,Home & Kitchen,6047,5,Credit Card,4,30235,Amazon,1
AMZ000806,2023-01-06,Renee Balan,Male,Mumbai,Exercitationem Provident,Home & Kitchen,21270,3,Cash on Delivery,5,63810,Amazon,1
AMZ000807,2023-12-16,Jiya Chatterjee,Female,Delhi,Porro Aliquid,Books,48046,1,UPI,4,48046,Amazon,12
